,qid,order,query,bm25.recip_rank
0,100653,-1,how do I go about getting copies of letters of commendation prsented to me from city of san diego?,1.0
1,1015624,-1,What's the Definition of a bloody mary?,1.0
2,1017690,-1,what is the history of indian music?,1.0
3,1035857,-1,Why are liberals so quick to defend Saddam?,1.0
4,103830,-1,Why do man Arabs hate the west ?,1.0
5,1063812,-1,How do I grow taller?,1.0
6,1077370,-1,Why do only Humans have Finger prints?,1.0
7,1082595,-1,what is meant by mobile technology?,0.5
8,1082595,bertqe.topn10.qld,differ techlog than t mobil,1.0
9,1082595,bt_bing_arabic,What is mobile technology,1.0
10,1082595,bt_bing_chinese_simplified,What does mobile technology mean,1.0
11,1082595,bt_bing_french,What is mobile technology,1.0
12,1082595,bt_bing_german,What is mobile technology,1.0
13,1082595,bt_bing_korean,What do you mean by mobile technology,1.0
14,1082595,bt_bing_malay,What does mobile technology mean,1.0
15,1082595,bt_bing_persian,What does mobile technology mean,1.0
16,1082595,bt_bing_swahili,What is the point of mobile technology,1.0
17,1082595,bt_bing_tamil,What is mobile technology,1.0
18,1082595,bt_nllb_arabic,What does mobile technology mean,1.0
19,1082595,bt_nllb_chinese_yue,What does mobile technology mean,1.0
20,1082595,bt_nllb_french,What does mobile technology mean,1.0
21,1082595,bt_nllb_german,What does mobile technology mean,1.0
22,1082595,bt_nllb_korean,What is mobile technology,1.0
23,1082595,bt_nllb_malay,What does mobile technology mean,1.0
24,1082595,bt_nllb_persian,What does mobile technology mean,1.0
25,1082595,bt_nllb_russian,What does mobile technology mean,1.0
26,1082595,bt_nllb_swahili,what is mobile technology,1.0
27,1082595,bt_nllb_tamil,What is mobile technology,1.0
28,1082595,conceptnet.topn3.replace,ploughland meaned cell Mobile River automotive technology,1.0
29,1082595,glove.topn3,meant mobile technology intended merely phones phone tech,1.0
30,1082595,relevancefeedback.topn10.bm25,what is meant by mobile technology develop mobil cellular can gsm cingular phone i featur,1.0
31,1082595,relevancefeedback.topn10.qld,what is meant by mobile technology develop commerc bluetooth phone can gsm oil data cingular,1.0
32,1082595,sensedisambiguation.replace,what is think of by mobile technology,1.0
33,1119420,-1,"Well the black light is UV light.So if it is ""black"" how can it be ""light"" ?",1.0
34,1152934,-1,Why don't fat people have to pay more for air travel?,1.0
35,1167882,-1,What are the different types of sins and how are they caused?,1.0
36,1199639,-1,"How to ""LOSE""all body fat ?",1.0
37,1254390,-1,how do i deap fry chicken?,0.5
38,1254390,anchor.topn3,deap fry chicken nirgal shalbatana reull santandereana masala hồ,1.0
39,1254390,bertqe.topn10.bm25,you need deap fryer lol,1.0
40,1254390,bertqe.topn10.qld,i fry chicken without coat,1.0
41,1254390,bt_bing_arabic,How can I fry chicken,1.0
42,1254390,bt_bing_french,How do you fry chicken,1.0
43,1254390,bt_bing_german,How can I defish fried chicken,1.0
44,1254390,bt_bing_korean,How do you harvest fried chicken,1.0
45,1254390,bt_bing_russian,How do you fry chicken,1.0
46,1254390,bt_bing_swahili,How can I raise fried chicken,1.0
47,1254390,bt_bing_tamil,How do you deep fry chicken,1.0
48,1254390,bt_nllb_french,How do you fry chicken,1.0
49,1254390,bt_nllb_korean,How do you fry chicken,1.0
50,1254390,bt_nllb_malay,How can I fry chicken,1.0
51,1254390,bt_nllb_swahili,How do I deap fried chicken,1.0
52,1254390,conceptluster.topn5.3.bm25,deap fry chicken chicken deap frying,1.0
53,1254390,conceptluster.topn5.3.qld,deap fry chicken deap frying chicken,1.0
54,1254390,relevancefeedback.topn10.bm25,how do i deap fry chicken buncha chicken good bean you,1.0
55,1254390,relevancefeedback.topn10.qld,how do i deap fry chicken buncha you chicken breath danger oil,1.0
56,1254390,stem.porter2,how do i deap fri chicken,1.0
57,1254390,tagmee.topn3,deap fry chicken DEAP Frying Chicken,1.0
58,1254390,tagmee.topn3.replace,DEAP Frying Chicken,1.0
59,1254390,termluster.topn5.3.bm25,deap fry chicken,1.0
60,1254390,termluster.topn5.3.qld,deap fry chicken,1.0
61,1254390,thesaurus.topn3,deap fry chicken,1.0
62,1254390,thesaurus.topn3.replace,deap fry chicken,1.0
63,1254390,wiki.topn3,deap fry chicken canadian penning trap mass spectrometer myron l good fermilab e seaquest deap staling deep frying batter cooking frying junglefowls poultry pig chicken,1.0
64,1254390,wiki.topn3.replace,canadian penning trap mass spectrometer myron l good fermilab e seaquest deap staling deep frying batter cooking frying junglefowls poultry pig chicken,1.0
65,1262692,-1,How can I get rid of pimples on my back?,1.0
66,1282199,-1,how can I hide the cuts on my wrists?,1.0
67,1287437,-1,how can i lose 30 pounds by june3?,0.5
68,1287437,glove.topn3,lose pounds june lost kilos kilograms,1.0
69,1287437,relevancefeedback.topn10.bm25,how can i lose pounds by june control you good your,1.0
70,1287437,rm3.topn10.10.0.5.bm25,how can i lose 30 pounds by june3?,1.0
71,1287437,rm3.topn10.10.0.5.qld,how can i lose 30 pounds by june3?,1.0
72,1287437,termluster.topn5.3.bm25,lose pounds june,1.0
73,1287437,termluster.topn5.3.qld,lose pounds june,1.0
74,1287437,thesaurus.topn3,lose pounds june,1.0
75,1287437,thesaurus.topn3.replace,lose pounds june,1.0
76,1290612,-1,why do anxiety and depression seem to coexist?,1.0
77,1292734,-1,what color you like the most and why?,1.0
78,1340574,-1,Why do some people only go to church on Easter Sunday and never go again until Christmas ?,1.0
79,1351675,-1,Why must I have an uncracked winshield in order to for my car to pass a safety inspeciton?,1.0
80,1364894,-1,Why do we need to tell customer service/operator about our sickness in order to make appointment w/ a doctor?,1.0
81,1373069,-1,Freedom of Speech - why don't people understand how to use it?,0.5
82,1373069,bt_bing_malay,Freedom of Voice why don t people understand how to use it,1.0
83,1373069,bt_bing_swahili,Free speech why don t people understand how to use it,1.0
84,1373069,bt_nllb_chinese_yue,Freedom of speech Why can t people use it,1.0
85,1373069,bt_nllb_french,Freedom of speech Why do people not understand how to use it,1.0
86,1373069,bt_nllb_swahili,Freedom of Speech why do people not understand how to use it,1.0
87,1373069,bt_nllb_tamil,Freedom of speech Why do people not understand how to use it,1.0
88,1373069,conceptluster.topn5.3.bm25,freedom speech n t people understand use freedom speech,1.0
89,1373069,conceptluster.topn5.3.qld,freedom speech n t people understand use freedom speech,1.0
90,1373069,conceptnet.topn3,freedom speech n t people understand use liberty a universal right a belief talk voice address not No you crowd stupid talk to each other think interpret employment call writing,1.0
91,1373069,relevancefeedback.topn10.bm25,freedom of speech why don t people understand how to use it like about we peopl your,1.0
92,1373069,sensedisambiguation,Freedom of Speech why do n t people understand how to use it,1.0
93,1373069,sensedisambiguation.replace,freedom of speech why do n t people understand how to use it,1.0
94,1373069,stem.trunc5,freed of speec why don t peopl under how to use it,1.0
95,1373069,tagmee.topn3,freedom speech n t people understand use Freedom of speech,1.0
96,1373069,tagmee.topn3.replace,Freedom of speech,1.0
97,1373069,termluster.topn5.3.bm25,freedom speech n t people understand use,1.0
98,1373069,termluster.topn5.3.qld,freedom speech n t people understand use,1.0
99,1373069,thesaurus.topn3,freedom speech n t people understand use,1.0
100,1373069,thesaurus.topn3.replace,freedom speech n t people understand use,1.0
101,143833,-1,What is the difference between coolant and anti-freeze?,1.0
102,1459749,-1,Why don't I have an asthma attack during sex?,1.0
103,1477322,-1,Why do people say Germans are racists?,1.0
104,1502604,-1,how do crooks  make  fake   passports  ?,1.0
105,1509982,-1,How is th Chemistry is a basic of Science?,1.0
106,1582877,-1,why do we go to school if in the real world we dont use most of it?,1.0
107,159716,-1,"How do I find an Inmate at Southwest Detention Center 30755 Auld Rd., Murrieta, CA 92563?",1.0
108,1607728,-1,what causes gray facial hair in men?,1.0
109,1623623,-1,"How do you improve fuel efficiency of a 2004, Ford Ikon?",1.0
110,1663853,-1,what is a wet dream?,1.0
111,1702151,-1,How patient a driver are you?,0.0435
112,1702151,bt_nllb_french,Are you a patient driver,1.0
113,1702151,glove.topn3,patient driver doctors car,1.0
114,1702151,anchor.topn3,patient driver alunga patient deriv in a row appayyadora majumder chammak,0.5
115,1702151,conceptluster.topn5.3.bm25,patient driver,0.5
116,1702151,conceptluster.topn5.3.qld,patient driver,0.5
117,1702151,tagmee.topn3,patient driver,0.5
118,1702151,termluster.topn5.3.bm25,patient driver,0.5
119,1702151,termluster.topn5.3.qld,patient driver,0.5
120,1702151,thesaurus.topn3,patient driver,0.5
121,1702151,thesaurus.topn3.replace,patient driver,0.5
122,1702151,wiki.topn3,patient driver,0.5
123,1702151,word2vec.topn3,patient driver physician truck,0.25
124,1702151,bt_bing_chinese_simplified,How patient are your drivers,0.1111
125,1702151,bt_bing_malay,How patient is your driver,0.1111
126,1702151,bt_nllb_malay,How patient is your driver,0.1111
127,1702151,bt_bing_french,How patient are you,0.0909
128,1702151,bt_bing_korean,How patient are you,0.0909
129,1702151,bt_bing_russian,How patient are you,0.0909
130,1702151,relevancefeedback.topn10.qld,how patient a driver are you fibromyalgia organ infect lexapro you car sun look,0.0909
131,172731,-1,how for is saturn from the sun?,1.0
132,1783010,-1,What is Blaphsemy?,1.0
133,1794677,-1,How can I treat my Acne Scars?,1.0
134,1821193,-1,"Why do people feed poison (sugar) to their kids on Easter, and why are there no chocolate Jesuses?",1.0
135,1844896,-1,How to cook Angus burgers?,1.0
136,1850323,-1,Why some men never wash their hands after using the Urinal/Toilet?,1.0
137,1862795,-1,How does spending prolonged time in microgravity affect the bodies of astronauts?,0.5
138,1862795,anchor.topn3.replace,spending prolonged byo yomi дрене netherwar microgravity macrogyria palalin cannabis respiratori bodies astronauts,1.0
139,1862795,bt_bing_chinese_simplified,What are the effects of prolonged exposure in microgravity to the astronaut s body,1.0
140,1862795,bt_bing_german,How does a longer stay in weightlessness affect the body of astronauts,1.0
141,1862795,bt_bing_korean,How does spending long periods of time in microgravity affect an astronaut s body,1.0
142,1862795,bt_bing_malay,How does spending a long time in microgravity affect the body of an astronaut,1.0
143,1862795,bt_bing_persian,How does spending long time in microgravity affect astronauts bodies,1.0
144,1862795,bt_bing_swahili,How does spending long periods in microgravity affect astronauts bodies,1.0
145,1862795,bt_bing_tamil,How does spending long hours in microgravity affect astronauts bodies,1.0
146,1862795,bt_nllb_chinese_yue,How does the long time spent in microgravity affect the astronaut s body,1.0
147,1862795,bt_nllb_german,How does a long period of microgravity affect the bodies of astronauts,1.0
148,1862795,bt_nllb_persian,How does spending a long time in the microgravity affect the astronauts bodies,1.0
149,1862795,bt_nllb_russian,How long does microgravity affect astronaut bodies,1.0
150,1862795,bt_nllb_tamil,How does spending long periods of time in microgravity affect the bodies of astronauts,1.0
151,1862795,conceptluster.topn5.3.bm25,spending prolonged time microgravity affect bodies astronauts human body time weightlessness astronaut,1.0
152,1862795,conceptluster.topn5.3.qld,spending prolonged time microgravity affect bodies astronauts human body time weightlessness astronaut,1.0
153,1862795,conceptnet.topn3,spending prolonged time microgravity affect bodies astronauts lengthened protracted minute hour clock orbit hypogravity Animals all animals Mummies people the space shuttle journey to the moon,1.0
154,1862795,sensedisambiguation,How does spending spend prolonged elongated time in microgravity affect involve the bodies torso of astronauts astronaut,1.0
155,1862795,stem.lovins,how do spens prolong tim in micrograv affect th bod of astronaut,1.0
156,1862795,tagmee.topn3,spending prolonged time microgravity affect bodies astronauts Time Weightlessness Human body Astronaut,1.0
157,1862795,tagmee.topn3.replace,Time Weightlessness Human body Astronaut,1.0
158,1862795,termluster.topn5.3.bm25,spending prolonged time microgravity affect bodies astronauts,1.0
159,1862795,termluster.topn5.3.qld,spending prolonged time microgravity affect bodies astronauts,1.0
160,1862795,thesaurus.topn3,spending prolonged time microgravity affect bodies astronauts,1.0
161,1862795,thesaurus.topn3.replace,spending prolonged time microgravity affect bodies astronauts,1.0
162,1866981,-1,"I know how I got here, but how did you?",1.0
163,1880028,-1,"What does ""see Leaflet"" mean on Ept Pregnancy test?",1.0
164,1937374,-1,how to get 277 V AC ?,1.0
165,1944018,-1,Why can't teenagers vote?,0.5
166,1944018,bt_bing_arabic,Why can t teens vote,1.0
167,1944018,bt_bing_chinese_simplified,Why can t teens vote,1.0
168,1944018,bt_bing_french,Why can t teens vote,1.0
169,1944018,bt_bing_german,Why can t teens vote,1.0
170,1944018,bt_bing_russian,Why can t teens vote,1.0
171,1944018,rm3.topn10.10.0.5.bm25,Why cant teenagers vote?,1.0
172,1944018,rm3.topn10.10.0.5.qld,Why cant teenagers vote?,1.0
173,1944018,stem.trunc4,why can t teen vote,1.0
174,1957887,-1,How can I hunt down and punch the people that keep spamming me?,1.0
175,1964316,-1,"What do you mean by ""weed""?",1.0
176,1968489,-1,Which auto insurance do you use and why?,1.0
177,1971899,-1,what is masturbat***?,1.0
178,1977054,-1,Couscous is a food from what origin?,1.0
179,2008017,-1,why do black people like fried chicken somuch?,1.0
180,2018562,-1,"Why does my Black Lab howl to ""Law and Order"" theme song?",1.0
181,204633,-1,Why do you have memories?,0.3333
182,204633,anchor.topn3,memories,1.0
183,204633,anchor.topn3.replace,memories,1.0
184,204633,conceptluster.topn5.3.bm25,memories,1.0
185,204633,conceptluster.topn5.3.qld,memories,1.0
186,204633,conceptnet.topn3,memories,1.0
187,204633,conceptnet.topn3.replace,memories,1.0
188,204633,relevancefeedback.topn10.qld,why do you have memories bank mai memori object hi,1.0
189,204633,tagmee.topn3,memories,1.0
190,204633,termluster.topn5.3.bm25,memories,1.0
191,204633,termluster.topn5.3.qld,memories,1.0
192,204633,thesaurus.topn3,memories,1.0
193,204633,thesaurus.topn3.replace,memories,1.0
194,204633,wiki.topn3,memories,1.0
195,204963,-1,what does 5 by 5 mean?,0.0
196,204963,bertqe.topn10.bm25,your town would whole rang,1.0
197,204963,relevancefeedback.topn10.qld,what does by mean deviat mass resolut minut sin number,1.0
198,204963,rm3.topn10.10.0.5.bm25,what does 5 by 5 mean?,1.0
199,204963,rm3.topn10.10.0.5.qld,what does 5 by 5 mean?,1.0
200,204963,relevancefeedback.topn10.bm25,what does by mean side i median you,0.5
201,204963,bertqe.topn10.qld,you collect data about height,0.2
202,204963,wordnet.topn3,mean quint Phoebe quint Phoebe have in mind miserly think of,0.05
203,204963,conceptnet.topn3,mean cardinal People average,0.0208
204,2142044,-1,What do you speculate happened to Natalie Holloway in Aruba?,1.0
205,2180086,-1,what are mormens?,1.0
206,2182052,-1,why is lemonade at restaurants sometimes different?,1.0
207,2192891,-1,how are braces put on and do they hurt a lot?,1.0
208,224109,-1,what is citriscidal?,0.0
209,224109,bt_bing_russian,What is Citricidal,1.0
210,224109,bt_nllb_persian,What is citricidal,1.0
211,224109,bt_nllb_russian,What is citricidal,1.0
212,225575,-1,what does 'wet behind the ears' mean?,1.0
213,2290758,-1,Why do people ask questions they know?,0.1429
214,2290758,conceptluster.topn5.3.bm25,people ask questions know,1.0
215,2290758,conceptluster.topn5.3.qld,people ask questions know,1.0
216,2290758,tagmee.topn3,people ask questions know,1.0
217,2290758,termluster.topn5.3.bm25,people ask questions know,1.0
218,2290758,termluster.topn5.3.qld,people ask questions know,1.0
219,2290758,thesaurus.topn3,people ask questions know,1.0
220,2290758,thesaurus.topn3.replace,people ask questions know,1.0
221,2290758,wiki.topn3,people ask questions know,1.0
222,2290758,bt_nllb_chinese_yue,Why would people ask themselves questions about knowledge,0.5
223,2290758,sensedisambiguation,Why do people ask questions question they know,0.5
224,2290758,stem.porter2,whi do peopl ask question they know,0.5
225,2290758,word2vec.topn3.replace,poeple peole persons ask answers questions know knwo tell,0.5
226,2290758,wordnet.topn3,people ask questions know hoi polloi multitude need involve postulate query interrogative doubt get laid recognise bed,0.5
227,2290758,bt_bing_tamil,Why do people ask known questions,0.3333
228,2290758,bt_nllb_tamil,Why do people ask familiar questions,0.3333
229,2290758,relevancefeedback.topn10.bm25,why do people ask questions they know question peopl us,0.3333
230,2290758,relevancefeedback.topn10.qld,why do people ask questions they know you good theresnogod direct forc,0.3333
231,2290758,word2vec.topn3,people ask questions know poeple peole persons answers questions know knwo tell,0.3333
232,2290758,conceptnet.topn3,people ask questions know crowd stupid talk to each other get some money from someone question test interview answer read the news,0.25
233,2290758,anchor.topn3,people ask questions know alaay kabold amplitude shift laboratory least valedictorian,0.1667
234,2291272,-1,How is Catholicism not Christianity?,1.0
235,229303,-1,Why  is  the   war continuing  in  Afghanistan?,1.0
236,2307305,-1,Why do man rape little girls?,1.0
237,2309774,-1,Why do I keep seeing people on here 'dissing' on the soldiers in Iraq?,1.0
238,23464,-1,why girls are beautiful?,1.0
239,2380990,-1,Why am I alive?,1.0
240,2382487,-1,what do i do if i have not started my period in like almost 6 months?,0.5
241,2382487,anchor.topn3,started period like almost months mya puthenpurack complications happens na independent ms pochti started,1.0
242,2382487,conceptluster.topn5.3.bm25,started period like almost months,1.0
243,2382487,conceptluster.topn5.3.qld,started period like almost months,1.0
244,2382487,rm3.topn10.10.0.5.bm25,what do i do if i have not started my period in like almost 6 months?,1.0
245,2382487,rm3.topn10.10.0.5.qld,what do i do if i have not started my period in like almost 6 months?,1.0
246,2382487,sensedisambiguation,what do i do if i have not started startle my period time period in like comparable almost about six months calendar month,1.0
247,2382487,sensedisambiguation.replace,what do i do if i have not startle my time period in comparable about six calendar month,1.0
248,2382487,tagmee.topn3,started period like almost months,1.0
249,2382487,termluster.topn5.3.bm25,started period like almost months,1.0
250,2382487,termluster.topn5.3.qld,started period like almost months,1.0
251,2382487,thesaurus.topn3,started period like almost months,1.0
252,2382487,thesaurus.topn3.replace,started period like almost months,1.0
253,2382487,wiki.topn3,started period like almost months,1.0
254,2382487,wordnet.topn3,started period like almost months protrude set out lead off menses catamenia alike same near about nigh sixer vi calendar month,1.0
255,2418598,-1,why do wisdom varies from person to person?,1.0
256,2443586,-1,What is a Bro?,1.0
257,2446614,-1,how could u get success?,0.3333
258,2446614,bertqe.topn10.qld,achiev someth life concentr more,1.0
259,2446614,bt_bing_arabic,How can you get success,1.0
260,2446614,glove.topn3,could u get success would might wrldcom got achieved,1.0
261,2446614,relevancefeedback.topn10.qld,how could u get success curv fossil atmospher success you mechan self,1.0
262,2446614,wordnet.topn3,could u get success uranium atomic number arrive bring forth bugger off succeeder achiever,1.0
263,2446614,conceptluster.topn5.3.bm25,could u get success,0.5
264,2446614,conceptluster.topn5.3.qld,could u get success,0.5
265,2446614,tagmee.topn3,could u get success,0.5
266,2446614,termluster.topn5.3.bm25,could u get success,0.5
267,2446614,termluster.topn5.3.qld,could u get success,0.5
268,2446614,thesaurus.topn3,could u get success,0.5
269,2446614,thesaurus.topn3.replace,could u get success,0.5
270,2446614,wiki.topn3,could u get success,0.5
271,2452795,-1,How can I heat the water within a 150 gal tank that's open to the atmosphere in Feb.?,1.0
272,2479423,-1,Why is there brail on the keypads at drive up ATM's?,1.0
273,2484180,-1,why do people judge a dog by what he looks like?,1.0
274,2528767,-1,How do I determine the charge of the iron ion in FeCl3?,0.5
275,2528767,bertqe.topn10.bm25,charg so you have fe cl,1.0
276,2528767,bt_nllb_arabic,How do I find the iron ion charge in Fickle,1.0
277,2528767,conceptluster.topn5.3.bm25,determine charge iron ion fecl iron iii chloride iron ion,1.0
278,2528767,conceptluster.topn5.3.qld,determine charge iron ion fecl iron iii chloride iron ion,1.0
279,2528767,conceptnet.topn3,determine charge iron ion fecl credit tax card metal a metal steel,1.0
280,2528767,relevancefeedback.topn10.bm25,how do i determine the charge of the iron ion in fecl electron you atom charg ha form,1.0
281,2528767,rm3.topn10.10.0.5.bm25,How do I determine the charge of the iron ion in FeCl3?,1.0
