,qid,order,query,qld.map
390,122,docluster.topn10.3.bm25,culpeper national cemetery death cellulos carbon restringido video life trivia obama organ,0.105
391,122,stem.paicehusk,culpep nat cemetery,0.0205
392,122,relevancefeedback.topn10.bm25,culpeper national cemetery culpep counti cemeteri tour stop va,0.0192
393,123,-1,von willebrand disease,0.2171
394,123,bt_nllb_chinese_yue,Von Willebrand s disease is the most common,0.2452
395,123,conceptluster.topn5.3.bm25,von willebrand disease von willebrand disease death cellulos carbon restringido video,0.2265
396,123,conceptluster.topn5.3.qld,von willebrand disease von willebrand disease git object,0.2202
397,124,-1,bowflex power pro,0.0579
398,124,tagmee.topn3,bowflex power pro Bowflex,0.0719
399,124,conceptluster.topn5.3.qld,bowflex power pro bowflex git object,0.0687
400,124,wiki.topn3,bowflex power pro activity tracker shapeways channel stuffing bowflex,0.0674
401,124,conceptluster.topn5.3.bm25,bowflex power pro bowflex death cellulos carbon restringido video,0.0631
402,125,-1,butter and margarine,0.1224
403,125,conceptluster.topn5.3.qld,butter margarine butter margarine git object,0.124
404,126,-1,us capitol map,0.0
405,126,wordnet.topn3,us capitol map u uracil Capitol Building mathematical function represent,0.02
406,126,wordnet.topn3.replace,u uracil Capitol Building mathematical function represent,0.0033
407,127,-1,dutchess county tourism,0.1436
408,127,relevancefeedback.topn10.bm25,dutchess county tourism counti vassar http tour,0.1846
409,128,-1,atypical squamous cells,0.0521
410,129,-1,iowa food stamp program,0.0004
411,129,tagmee.topn3,iowa food stamp program Iowa Supplemental Nutrition Assistance Program,0.002
412,129,conceptluster.topn5.3.bm25,iowa food stamp program iowa supplemental nutrition assistance program death cellulos carbon restringido video,0.0019
413,129,conceptluster.topn5.3.qld,iowa food stamp program iowa supplemental nutrition assistance program git object,0.0019
414,129,bt_nllb_swahili,Iowa s food hand program,0.0018
415,129,anchor.topn3,iowa food stamp program iowa histori iowa educ mus catin neophobia food foods cross solfar postag neopost web en programming attack programming kbounc programming histori,0.0013
416,129,relevancefeedback.topn10.bm25,iowa food stamp program coin depart charl corn state nutrit kb,0.0008
417,129,relevancefeedback.topn10.qld,iowa food stamp program depart state coin notic,0.0005
418,130,-1,fact on uranus,0.1547
419,131,-1,equal opportunity employer,0.0054
420,131,relevancefeedback.topn10.bm25,equal opportunity employer action district hyanni engin nsw employ disabl,0.25
421,131,stem.porter2,equal opportun employ,0.025
422,131,relevancefeedback.topn10.qld,equal opportunity employer women action practic employ,0.0114
423,132,-1,mothers day songs,0.0164
424,132,sensedisambiguation.replace,mother day sung,0.098
425,132,sensedisambiguation,mothers mother day songs sung,0.0934
426,132,relevancefeedback.topn10.qld,mothers day songs dai mother i song,0.0264
427,133,-1,all men are created equal,0.0498
428,133,wiki.topn3,men created equal life liberty thpursuit happiness virginia declaration rights act thgradual abolition slavery men created equal,0.1369
429,133,wiki.topn3.replace,life liberty thpursuit happiness virginia declaration rights act thgradual abolition slavery men created equal,0.0957
430,134,-1,electronic skeet shoot,0.0
431,134,bt_bing_malay,Electronic skeet visualization,0.0068
432,134,bt_bing_persian,Electronic skeet firing,0.0026
433,135,-1,source of the nile,0.0
434,135,conceptluster.topn5.3.qld,source nile nile git object,0.0041
435,136,-1,american military university,0.0
436,137,-1,rock and gem shows,0.0972
437,138,-1,jax chemical company,0.1761
438,138,sensedisambiguation.replace,jax chemical ship s company,0.2577
439,139,-1,rocky mountain news,0.0159
440,139,wiki.topn3,rocky mountain news defunct newspapers colorado thdenver post media denver colorado rocky mountain news,0.128
441,139,wiki.topn3.replace,defunct newspapers colorado thdenver post media denver colorado rocky mountain news,0.1035
442,139,bt_bing_french,News from the Rockies,0.0481
443,139,bt_nllb_arabic,News from the Rockies,0.0481
444,140,-1,east ridge high school,0.0
445,141,-1,va dmv registration,0.1021
446,141,sensedisambiguation.replace,virginia dmv registration,0.1136
447,142,-1,illinois state tax,0.0616
448,142,conceptnet.topn3,illinois state tax Moline government money payment,0.2242
449,142,bt_nllb_chinese_yue,Illinois tax rate,0.1357
450,142,relevancefeedback.topn10.bm25,illinois state tax illinoi,0.1308
451,142,relevancefeedback.topn10.qld,illinois state tax illinoi,0.1308
452,142,wiki.topn3,illinois state tax illinois county seats illinois chicago illinois original jurisdiction resolution law united states administrativlaw state government standard deduction k clayton antitrust act taxation united states,0.0773
453,143,-1,arkadelphia health club,0.0
454,144,-1,trombone for sale,0.0738
455,145,-1,vines for shade,0.075
456,146,-1,sherwood regional library,0.1638
457,147,-1,tangible personal property tax,0.2413
458,147,relevancefeedback.topn10.qld,tangible personal property tax properti vehicl person,0.3212
459,148,-1,martha stewart and imclone,0.2405
460,148,wiki.topn3,martha stewart imclone money magazine amanda hesser brandweek martha stewart health maintenancorganization corporatraid pharmaceutical research manufacturers america imclone systems,0.3088
461,148,glove.topn3,martha stewart imclone stewart lehf campbell payne waksal genentech,0.2626
462,148,docluster.topn10.3.bm25,martha stewart and imclone death cellulos carbon restringido video life trivia obama organ,0.2584
463,148,tagmee.topn3,martha stewart imclone Martha Stewart ImClone Systems,0.2522
464,148,tagmee.topn3.replace,Martha Stewart ImClone Systems,0.2506
465,148,conceptluster.topn5.3.qld,martha stewart imclone martha stewart imclone systems git object,0.2458
466,148,conceptluster.topn5.3.bm25,martha stewart imclone imclone systems martha stewart death cellulos carbon restringido video,0.241
467,149,-1,uplift at yellowstone national park,0.1204
468,149,word2vec.topn3,uplift yellowstone national park yosemite supervolcano super volcano regional international local parkland,0.2319
469,149,word2vec.topn3.replace,uplift yosemite supervolcano super volcano regional international local parkland,0.1535
470,149,glove.topn3,uplift yellowstone national park js em yosemite elk public adjacent,0.1478
471,149,relevancefeedback.topn10.bm25,uplift at yellowstone national park yellowston,0.1323
472,149,relevancefeedback.topn10.qld,uplift at yellowstone national park yellowston,0.1323
473,149,docluster.topn10.3.qld,uplift at yellowstone national park git object trivia,0.1226
474,149,termluster.topn5.3.qld,uplift yellowstone national park git object,0.1205
475,150,-1,tn highway patrol,0.0061
476,150,relevancefeedback.topn10.bm25,tn highway patrol state crash safeti new offic,0.0109
477,150,sensedisambiguation,tn tennessee highway patrol,0.0076
478,151,-1,403b,0.0
479,151,rm3.topn10.10.0.5.bm25,403b,0.0927
480,151,rm3.topn10.10.0.5.qld,403b,0.0927
481,151,wiki.topn3,b plan federal employees retirement system roth k b,0.0551
482,151,wiki.topn3.replace,plan federal employees retirement system roth k b,0.0138
483,151,word2vec.topn3,b participant directed retirement savings,0.0043
484,151,word2vec.topn3.replace,participant directed retirement savings,0.004
485,151,relevancefeedback.topn10.bm25,b plan r form sai loan contribut download,0.0011
486,152,-1,angular cheilitis,0.0
487,153,-1,pocono,0.2146
488,154,-1,figs,0.0205
489,154,bt_nllb_tamil,The fig trees,0.0579
490,155,-1,last supper painting,0.1826
491,155,conceptluster.topn5.3.qld,last supper painting last supper painting git object,0.1912
492,156,-1,university of phoenix,0.0746
493,156,anchor.topn3,university phoenix aplagaria gaethof ex phoenix,0.0762
494,157,-1,the beatles rock band,0.0032
495,157,tagmee.topn3.replace,The Beatles album The Beatles Rock Band,0.1441
496,157,conceptluster.topn5.3.qld,beatles rock band beatles album beatles rock band git object,0.1264
497,157,tagmee.topn3,beatles rock band The Beatles album The Beatles Rock Band,0.1087
498,157,bt_nllb_chinese_yue,The Beatles are the band,0.1073
499,157,wiki.topn3,beatles rock band hard day s night album rubber soul pleaspleasme beatles album list songs thbeatles rock band thbeatles thoriginal studio recordings thbeatles mono beatles rock band,0.0673
500,157,docluster.topn10.3.qld,the beatles rock band git object trivia,0.0477
501,157,termluster.topn5.3.qld,beatles rock band git object,0.0369
502,157,glove.topn3,beatles rock band lennon mccartney band pop album,0.0306
503,157,conceptluster.topn5.3.bm25,beatles rock band beatles rock band beatles album death cellulos carbon restringido video,0.0243
504,157,relevancefeedback.topn10.qld,the beatles rock band sai beatl peopl greatest,0.022
505,157,wiki.topn3.replace,hard day s night album rubber soul pleaspleasme beatles album list songs thbeatles rock band thbeatles thoriginal studio recordings thbeatles mono beatles rock band,0.0194
506,157,bt_nllb_tamil,The Beatles were a rock band,0.0102
507,157,glove.topn3.replace,lennon mccartney band pop album,0.0101
508,157,sensedisambiguation,the beatles rock band set,0.0065
509,158,-1,septic system design,0.3468
510,159,-1,porterville,0.2394
511,159,tagmee.topn3,porterville Porterville California,0.2474
512,160,-1,grilling,0.0058
513,160,wiki.topn3,grilling seasoning deep frying condiment grilling,0.0278
514,161,-1,furniture for small spaces,0.0284
515,161,sensedisambiguation,furniture for small spaces space,0.034
516,162,-1,dnr,0.025
517,163,-1,arkansas,0.0022
518,163,conceptnet.topn3,arkansas a state,0.067
519,163,bt_nllb_chinese_yue,The state of Arkansas USA,0.0121
520,163,relevancefeedback.topn10.bm25,arkansas fifti arkansa function,0.0047
521,164,-1,hobby stores,0.0058
522,164,bt_nllb_korean,It s a hobby shop,0.0113
523,165,-1,blue throated hummingbird,0.0009
524,165,termluster.topn5.3.qld,blue throated hummingbird git object,0.0018
525,165,docluster.topn10.3.qld,blue throated hummingbird git object trivia,0.0017
526,165,docluster.topn10.3.bm25,blue throated hummingbird death cellulos carbon restringido video life trivia obama organ,0.0016
527,166,-1,computer programming,0.0018
528,166,word2vec.topn3,computer programming software programmers,0.0068
529,166,conceptluster.topn5.3.qld,computer programming computer programming git object,0.0033
530,166,wordnet.topn3,computer programming data processor reckoner estimator programme scheduling,0.0024
531,166,relevancefeedback.topn10.bm25,computer programming he franco cours system ecc java code math comput,0.0023
532,166,sensedisambiguation,computer programming program,0.0021
533,166,conceptluster.topn5.3.bm25,computer programming computer programming death cellulos carbon restringido video,0.002
534,167,-1,barbados,0.0005
535,167,wiki.topn3.replace,islands barbados barbados saint lucia barbados,0.046
536,167,wiki.topn3,barbados islands barbados barbados saint lucia barbados,0.0358
537,167,relevancefeedback.topn10.qld,barbados barbado antigua dominica guyana bermuda hotel saint page,0.0167
538,167,conceptluster.topn5.3.bm25,barbados barbados death cellulos carbon restringido video,0.001
539,168,-1,lipoma,0.2925
540,168,conceptluster.topn5.3.bm25,lipoma lipoma death cellulos carbon restringido video,0.2962
541,169,-1,battles in the civil war,0.0114
542,170,-1,scooters,0.0
543,170,sensedisambiguation.replace,water scooter,0.0188
544,170,sensedisambiguation,scooters water scooter,0.0164
545,170,relevancefeedback.topn10.qld,scooters kick store scooter razor,0.0115
546,170,bertqe.topn10.qld,scooter toi product review price,0.0083
547,170,glove.topn3,scooters mopeds bicycles,0.0007
548,170,wordnet.topn3,scooters ice yacht motor scooter,0.0007
549,170,wordnet.topn3.replace,ice yacht motor scooter,0.0006
550,171,-1,ron howard,0.1014
551,171,bt_nllb_chinese_yue,Ron Howard is the first,0.1253
552,172,-1,becoming a paralegal,0.0913
553,172,tagmee.topn3,becoming paralegal Paralegal,0.1301
554,172,conceptluster.topn5.3.qld,becoming paralegal paralegal git object,0.1199
555,172,conceptluster.topn5.3.bm25,becoming paralegal paralegal death cellulos carbon restringido video,0.1083
556,173,-1,hip fractures,0.3086
557,174,-1,rock art,0.0799
558,174,conceptluster.topn5.3.bm25,rock art rock art death cellulos carbon restringido video,0.1617
559,174,bt_bing_chinese_simplified,Rock paintings,0.1118
560,174,bt_bing_korean,Rock Paintings,0.1118
561,174,wiki.topn3,rock art cavpainting petroglyph caves containing pictograms rock art,0.1037
562,174,conceptnet.topn3,rock art music stone painting paint paintings,0.0863
563,174,wiki.topn3.replace,cavpainting petroglyph caves containing pictograms rock art,0.0838
564,175,-1,signs of a heartattack,0.0255
565,175,bt_bing_arabic,Signs of a heart attack,0.0583
566,175,bt_bing_chinese_simplified,Signs of a heart attack,0.0583
567,175,bt_bing_french,Signs of a heart attack,0.0583
568,175,bt_bing_german,Signs of a heart attack,0.0583
569,175,bt_bing_korean,Signs of a heart attack,0.0583
570,175,bt_bing_malay,Signs of a heart attack,0.0583
571,175,bt_bing_russian,Signs of a Heart Attack,0.0583
572,175,bt_bing_swahili,Signs of heart attack,0.0583
573,175,bt_nllb_arabic,Signs of a heart attack,0.0583
574,175,bt_nllb_chinese_yue,Signs of heart attack,0.0583
575,175,bt_nllb_french,signs of heart attack,0.0583
576,175,bt_nllb_german,Signs of a Heart Attack,0.0583
577,175,bt_nllb_korean,Signs of a heart attack,0.0583
578,175,bt_nllb_malay,Signs of a heart attack,0.0583
579,175,bt_nllb_persian,Signs of a heart attack,0.0583
580,175,bt_nllb_russian,signs of heart attack,0.0583
581,175,bt_nllb_swahili,signs of heart attack,0.0583
582,175,bt_bing_persian,Heart attack symptoms,0.0504
583,175,bt_bing_tamil,Symptoms of a heart attack,0.0504
584,175,bt_nllb_tamil,The symptoms of a heart attack,0.0504
585,175,conceptluster.topn5.3.bm25,signs heartattack medical sign myocardial infarction death cellulos carbon restringido video,0.0438
586,175,tagmee.topn3.replace,Medical sign Myocardial infarction,0.0359
587,175,tagmee.topn3,signs heartattack Medical sign Myocardial infarction,0.0305
588,175,glove.topn3,signs heartattack indicating,0.0263
589,176,-1,weather strip,0.0
590,176,bt_bing_german,Weatherstripping,0.4642
591,176,tagmee.topn3.replace,Weatherstripping,0.4642
592,176,tagmee.topn3,weather strip Weatherstripping,0.079
593,176,conceptluster.topn5.3.qld,weather strip weatherstripping git object,0.0539
594,176,conceptluster.topn5.3.bm25,weather strip weatherstripping death cellulos carbon restringido video,0.0213
595,176,wiki.topn3,weather strip cryogenic deflashing heat fusion melt manufacturing weatherstripping,0.0051
596,177,-1,best long term care insurance,0.0418
597,177,sensedisambiguation,best better long term terminus care concern insurance policy,0.1199
598,177,wordnet.topn3,best long term care insurance outdo in force ripe prospicient foresightful terminal figure full term tutelage give care policy insurance policy,0.0835
599,177,bt_bing_tamil,Best Long Term Care Cover,0.0678
600,177,glove.topn3,best long term care insurance well better short longer means health healthcare premiums,0.056
601,177,termluster.topn5.3.bm25,best long term care insurance death cellulos carbon restringido video,0.0489
602,177,conceptnet.topn3,best long term care insurance good better dog dress ago rifle quantity love loving concern expensive health insurance,0.0451
603,178,-1,pork tenderloin,0.0373
604,178,relevancefeedback.topn10.qld,pork tenderloin davita,0.0423
605,178,conceptluster.topn5.3.qld,pork tenderloin pork tenderloin git object,0.0386
606,178,termluster.topn5.3.qld,pork tenderloin git object,0.0375
607,179,-1,black history,0.0165
608,179,relevancefeedback.topn10.qld,black history pc method histori object american white,0.0455
609,180,-1,newyork hotels,0.0018
610,180,bt_bing_arabic,New York hotels,0.007
611,180,bt_bing_chinese_simplified,New York Hotel,0.007
612,180,bt_bing_german,Hotels in New York,0.007
613,180,bt_bing_persian,New York Hotels,0.007
614,180,bt_bing_russian,New York Hotels,0.007
615,180,bt_bing_tamil,New York Hotels,0.007
616,180,bt_nllb_arabic,The hotels in New York,0.007
617,180,bt_nllb_french,hotels in New York,0.007
618,180,bt_nllb_german,Hotels in New York,0.007
619,180,bt_nllb_korean,The New York Hotel,0.007
620,180,bt_nllb_malay,hotel in New York,0.007
621,180,bt_nllb_persian,The hotels in New York,0.007
622,180,bt_nllb_russian,hotels in New York,0.007
623,180,bt_nllb_swahili,hotels in New York,0.007
624,180,relevancefeedback.topn10.qld,newyork hotels hotel februari pictur new,0.0024
625,180,bt_nllb_tamil,New York hotels are located in the city of New York,0.0023
626,181,-1,old coins,0.0176
627,182,-1,quit smoking,0.0585
628,182,bertqe.topn10.qld,you can quit smoke free,0.0598
629,183,-1,kansas city mo,0.0004
630,183,wiki.topn3.replace,kansas missouri nebraska kansas cities platte county missouri cities cass county missouri cities jackson county missouri kansas city missouri,0.2883
631,183,wiki.topn3,kansas city mo kansas missouri nebraska kansas cities platte county missouri cities cass county missouri cities jackson county missouri kansas city missouri,0.2716
632,183,bt_bing_arabic,Kansas City Missouri,0.1118
633,183,bt_bing_chinese_simplified,Kansas City Missouri,0.1118
634,183,bt_bing_korean,Kansas City Missouri,0.1118
635,183,bt_bing_russian,Kansas City Missouri,0.1118
636,183,tagmee.topn3.replace,Kansas Kansas City Missouri,0.0975
637,183,bt_bing_french,Kansas City Missouri United States,0.0845
638,183,wordnet.topn3,kansas city mo KS Sunflower State Kansas River metropolis urban center second minute,0.0063
639,183,tagmee.topn3,kansas city mo Kansas Kansas City Missouri,0.0045
640,183,conceptluster.topn5.3.qld,kansas city mo kansas city missouri kansas git object,0.0044
641,183,conceptluster.topn5.3.bm25,kansas city mo kansas kansas city missouri death cellulos carbon restringido video,0.0042
642,183,relevancefeedback.topn10.bm25,kansas city mo ca car psychiatr servic architectur archaeolog hotel,0.0034
643,184,-1,civil right movement,0.0264
644,184,tagmee.topn3.replace,Civil and political rights Freedom of movement,0.2614
645,184,conceptluster.topn5.3.bm25,civil right movement civil political rights freedom movement death cellulos carbon restringido video,0.2082
646,184,tagmee.topn3,civil right movement Civil and political rights Freedom of movement,0.206
647,184,wiki.topn3,civil right movement rights civil liberties anti racism civil political rights united nations charter freedom assembly territorial integrity freedom movement,0.2035
648,184,conceptluster.topn5.3.qld,civil right movement civil political rights freedom movement git object,0.2011
649,184,wordnet.topn3,civil right movement civic polite correct flop right hand campaign motility front,0.162
650,184,wiki.topn3.replace,rights civil liberties anti racism civil political rights united nations charter freedom assembly territorial integrity freedom movement,0.0481
651,184,relevancefeedback.topn10.bm25,civil right movement disabl commiss http men govern book you philadelphia feder,0.0376
652,184,sensedisambiguation,civil right right field movement drift,0.0313
653,184,word2vec.topn3,civil right movement rights era civl wrong right movment,0.0292
654,185,-1,credit report,0.0005
655,185,relevancefeedback.topn10.qld,credit report inform,0.0166
656,185,conceptluster.topn5.3.qld,credit report credit history git object,0.0039
657,185,tagmee.topn3,credit report Credit history,0.0031
658,185,bertqe.topn10.qld,wikiansw credit report question includ,0.0023
659,185,conceptluster.topn5.3.bm25,credit report credit history death cellulos carbon restringido video,0.0017
660,185,sensedisambiguation,credit recognition report reputation,0.0014
661,185,wordnet.topn3,credit report credit rating acknowledgment cite news report study account,0.0012
662,185,wordnet.topn3.replace,credit rating acknowledgment cite news report study account,0.0008
663,186,-1,unc,0.0073
664,186,anchor.topn3,unc unc spartans shore lij,0.0103
665,187,-1,vanuatu,0.0192
666,187,wordnet.topn3,vanuatu Republic of Vanuatu New Hebrides,0.293
667,187,wordnet.topn3.replace,Republic of Vanuatu New Hebrides,0.2748
668,187,wiki.topn3,vanuatu vanuatu samoa palau vanuatu,0.1129
669,187,wiki.topn3.replace,vanuatu samoa palau vanuatu,0.0624
670,188,-1,internet phone service,0.0
671,188,bertqe.topn10.qld,phone call via internet internet,0.0029
672,188,conceptluster.topn5.3.qld,internet phone service voice ip git object,0.0009
673,188,tagmee.topn3,internet phone service Voice over IP,0.0009
674,188,sensedisambiguation,internet phone telephone service servicing,0.0008
675,189,-1,gs pay rate,0.0045
676,189,bt_bing_chinese_simplified,GS Wage Rate,0.0155
677,189,bt_bing_german,GS Wage Rate,0.0155
678,189,bt_bing_russian,GS Wage Rate,0.0155
679,189,bt_nllb_korean,Gs wage rate,0.0155
680,189,bt_nllb_malay,Gs wage rate,0.0155
681,189,bt_nllb_tamil,Gs wage rate,0.0155
682,189,sensedisambiguation,gs thousand pay wage rate,0.0138
683,189,bt_bing_korean,GS Salary Rate,0.0057
684,189,bt_nllb_chinese_yue,Gs the salary rate,0.0057
685,189,bt_bing_tamil,GS Pay Scale,0.0053
686,189,bt_bing_arabic,GS Payment Rate,0.0046
687,189,bt_bing_persian,GS Payment Rate,0.0046
688,190,-1,brooks brothers clearance,0.0651
689,190,relevancefeedback.topn10.qld,brooks brothers clearance brook off brother knitwear cash save,0.1479
690,190,bt_nllb_korean,The Brooks Brothers are promoted,0.0692
691,191,-1,churchill downs,0.0627
692,192,-1,condos in florida,0.009
693,193,-1,dog clean up bags,0.0902
694,193,bt_bing_chinese_simplified,Dog cleaning bag,0.0962
695,193,bt_bing_french,Dog Cleaning Bags,0.0962
696,193,bt_bing_german,Cleaning bag for dogs,0.0962
697,193,bt_bing_korean,Dog Cleaning Bag,0.0962
698,193,bt_bing_malay,Dog cleans bags,0.0962
699,193,bt_bing_persian,Dog Cleaning Bag,0.0962
700,193,bt_bing_russian,Dog Cleaning Bags,0.0962
701,193,bt_bing_swahili,dog cleaning bags,0.0962
702,193,bt_bing_tamil,Cleaning dog bags,0.0962
703,193,bt_nllb_arabic,The dog cleans the bags,0.0962
704,193,bt_nllb_chinese_yue,Dogs are cleaning bags,0.0962
705,193,bt_nllb_french,dog cleaning the bags,0.0962
706,193,bt_nllb_malay,Dogs cleaning the bags,0.0962
707,193,bt_nllb_russian,The dog cleans the bags,0.0962
708,193,bt_nllb_swahili,dog cleaning bags,0.0962
709,193,thesaurus.topn3,dog clean bags,0.0962
710,193,thesaurus.topn3.replace,dog clean bags,0.0962
711,194,-1,designer dog breeds,0.8316
712,194,conceptluster.topn5.3.qld,designer dog breeds dog breed dog crossbreed git object,0.8879
713,194,tagmee.topn3,designer dog breeds Dog crossbreed Dog breed,0.8879
714,194,conceptluster.topn5.3.bm25,designer dog breeds dog breed dog crossbreed death cellulos carbon restringido video,0.8844
715,194,tagmee.topn3.replace,Dog crossbreed Dog breed,0.8789
716,195,-1,pressure washers,0.0
717,195,relevancefeedback.topn10.bm25,pressure washers pressur nozzl price unload liter,0.037
718,195,docluster.topn10.3.bm25,pressure washers death cellulos carbon restringido video life trivia obama organ,0.0075
719,195,conceptluster.topn5.3.bm25,pressure washers death cellulos carbon restringido video,0.0035
720,195,termluster.topn5.3.bm25,pressure washers death cellulos carbon restringido video,0.0035
721,195,bt_bing_chinese_simplified,High pressure washer,0.0017
722,195,bt_bing_korean,High pressure washer,0.0017
723,195,relevancefeedback.topn10.qld,pressure washers wand washer unload pressur kranzl liter,0.0005
724,196,-1,sore throat,0.1158
725,196,relevancefeedback.topn10.qld,sore throat symptom antibiot,0.1881
726,197,-1,idaho state flower,0.0867
727,197,wiki.topn3,idaho state flower idaho montana montana idaho john bellenden ker gawler magnolia campbellii list tregenera floral emblem,0.221
728,197,sensedisambiguation,idaho state state of matter flower,0.1382
729,197,conceptluster.topn5.3.qld,idaho state flower floral emblem idaho git object,0.1306
730,197,tagmee.topn3,idaho state flower Idaho Floral emblem,0.1306
731,197,conceptluster.topn5.3.bm25,idaho state flower idaho floral emblem death cellulos carbon restringido video,0.1192
732,198,-1,indiana state fairgrounds,0.164
733,198,relevancefeedback.topn10.qld,indiana state fairgrounds fairground live school coliseum skate iac,0.1872
734,198,relevancefeedback.topn10.bm25,indiana state fairgrounds barn live school skate coliseum dai i,0.1708
735,199,-1,fybromyalgia,0.0082
736,199,bt_bing_arabic,Fibromyalgia,0.1482
737,199,bt_bing_persian,Fibromyalgia,0.1482
738,199,bt_bing_russian,Fibromyalgia,0.1482
739,199,bt_bing_tamil,Fibromyalgia,0.1482
740,199,bt_nllb_french,fibromyalgia,0.1482
741,199,bt_nllb_german,Fibromyalgia,0.1482
742,199,bt_nllb_malay,Fibromyalgia,0.1482
743,199,bt_nllb_persian,Fibromyalgia,0.1482
744,199,bt_nllb_russian,Fibromyalgia,0.1482
745,199,tagmee.topn3.replace,Fibromyalgia,0.1482
746,199,tagmee.topn3,fybromyalgia Fibromyalgia,0.0703
747,199,conceptluster.topn5.3.qld,fybromyalgia fibromyalgia git object,0.0695
748,199,conceptluster.topn5.3.bm25,fybromyalgia fibromyalgia death cellulos carbon restringido video,0.0653
749,199,relevancefeedback.topn10.qld,fybromyalgia i elavil fibromyalgia fm trial,0.0366
750,199,relevancefeedback.topn10.bm25,fybromyalgia i elavil fibromyalgia medic depress wheat http trial,0.0231
751,199,wiki.topn3,fybromyalgia urinary incontinence chronic pain comorbidity fibromyalgia,0.0086
752,200,-1,ontario california airport,0.1668
