,qid,order,query,qld.ndcg
0,1,-1,obama family tree,0.0
1,1,wiki.topn3,obama family tree stanley armour dunham madelyn dunham barack obama sr family barack obama,0.5791
2,1,anchor.topn3,obama family tree barack obama strichnocera mekubetzet tree stern s diatomic sequ ssm a,0.5102
3,1,tagmee.topn3,obama family tree Family of Barack Obama,0.4961
4,1,conceptluster.topn5.3.qld,obama family tree family barack obama git object,0.4911
5,1,conceptluster.topn5.3.bm25,obama family tree family barack obama death cellulos carbon restringido video,0.4871
6,1,wiki.topn3.replace,stanley armour dunham madelyn dunham barack obama sr family barack obama,0.4777
7,1,word2vec.topn3,obama family tree bama barack relatives tree,0.4409
8,1,glove.topn3,obama family tree barack mccain father pine,0.4352
9,1,anchor.topn3.replace,barack obama strichnocera family mekubetzet tree stern s diatomic sequ ssm a,0.4326
10,1,conceptnet.topn3,obama family tree Barack Hussein Obama obamaton obamacrat home group branch squirrel wood,0.4114
11,1,tagmee.topn3.replace,Family of Barack Obama,0.3863
12,1,word2vec.topn3.replace,bama barack relatives tree,0.0104
13,1,sensedisambiguation.replace,obama syndicate tree,0.0052
14,10,-1,cheap internet,0.0925
15,10,word2vec.topn3,cheap internet inexpensive low cost online intenet,0.2071
16,10,word2vec.topn3.replace,inexpensive low cost online intenet,0.1977
17,11,-1,gmat prep classes,0.4591
18,11,termluster.topn5.3.qld,gmat prep classes git object,0.4969
19,11,docluster.topn10.3.qld,gmat prep classes git object trivia,0.4709
20,12,-1,djs,0.1453
21,13,-1,map,0.1872
22,14,-1,dinosaurs,0.1014
23,15,-1,espn sports,0.2573
24,16,-1,arizona game and fish,0.2218
25,16,tagmee.topn3.replace,Arizona Arizona Game and Fish Department Fish,0.2275
26,17,-1,poker tournaments,0.1685
27,17,sensedisambiguation,poker tournaments tournament,0.1723
28,18,-1,wedding budget calculator,0.2013
29,19,-1,the current,0.0
30,2,-1,french lick resort and casino,0.3379
31,2,conceptluster.topn5.3.bm25,french lick resort casino casino french lick resort casino french lick indiana,0.3601
32,2,conceptluster.topn5.3.qld,french lick resort casino french lick resort casino casino french lick indiana,0.3601
33,2,tagmee.topn3,french lick resort casino French Lick Indiana French Lick Resort Casino Casino,0.3601
34,2,tagmee.topn3.replace,French Lick Indiana French Lick Resort Casino Casino,0.3576
35,20,-1,defender,0.0
36,21,-1,volvo,0.3279
37,21,conceptluster.topn5.3.bm25,volvo volvo lick casino french,0.3313
38,22,-1,rick warren,0.4528
39,23,-1,yahoo,0.0
40,23,wiki.topn3,yahoo alibaba group websites company companies based sunnyvale california yahoo,0.1112
41,23,wiki.topn3.replace,alibaba group websites company companies based sunnyvale california yahoo,0.0955
42,23,bt_nllb_chinese_yue,Yahoo is a website,0.0363
43,24,-1,diversity,0.1965
44,25,-1,euclid,0.1898
45,26,-1,lower heart rate,0.2568
46,26,tagmee.topn3,lower heart rate Mandible Heart rate,0.2736
47,27,-1,starbucks,0.1816
48,28,-1,inuyasha,0.1451
49,28,anchor.topn3,inuyasha sesshomaru totosai kikyo,0.1831
50,28,anchor.topn3.replace,sesshomaru totosai kikyo,0.1525
51,29,-1,ps 2 games,0.1463
52,3,-1,getting organized,0.3127
53,30,-1,diabetes education,0.21
54,31,-1,atari,0.375
55,32,-1,website design hosting,0.1555
56,33,-1,elliptical trainer,0.3532
57,33,sensedisambiguation,elliptical elliptic trainer,0.3724
58,33,conceptluster.topn5.3.bm25,elliptical trainer elliptical trainer mg manag fungi your plan,0.3534
59,34,-1,cell phones,0.0833
60,34,glove.topn3,cell phones cellular telephones cellphones,0.2105
61,34,conceptluster.topn5.3.bm25,cell phones mg manag fungi your plan,0.145
62,34,termluster.topn5.3.bm25,cell phones mg manag fungi your plan,0.145
63,34,docluster.topn10.3.bm25,cell phones mg manag fungi your plan busi should,0.131
64,34,word2vec.topn3,cell phones cellular telephones handsets,0.1085
65,34,wordnet.topn3,cell phones mobile phone cellular telephone cellular phone call ring speech sound,0.1048
66,34,bt_bing_korean,cellular phone,0.0931
67,34,relevancefeedback.topn10.qld,cell phones phone revers,0.0849
68,35,-1,hoboken,0.4495
69,35,tagmee.topn3,hoboken Hoboken New Jersey,0.4815
70,36,-1,gps,0.1411
71,36,glove.topn3,gps positioning navigation,0.2926
72,36,wiki.topn3,gps missile guidance geographical technology radio navigation global positioning system,0.187
73,36,wiki.topn3.replace,missile guidance geographical technology radio navigation global positioning system,0.1525
74,37,-1,pampered chef,0.2212
75,37,sensedisambiguation,pampered pamper chef,0.2233
76,38,-1,dogs for adoption,0.1384
77,39,-1,disneyland hotel,0.1621
78,39,tagmee.topn3,disneyland hotel Disneyland Hotel California,0.1997
79,39,conceptluster.topn5.3.qld,disneyland hotel disneyland hotel california standard student object,0.1932
80,39,tagmee.topn3.replace,Disneyland Hotel California,0.1718
81,39,conceptluster.topn5.3.bm25,disneyland hotel disneyland hotel california mg manag fungi your plan,0.1678
82,4,-1,toilet,0.1599
83,40,-1,michworks,0.1695
84,40,relevancefeedback.topn10.qld,michworks resum michigan bike i search work counti,0.2368
85,40,relevancefeedback.topn10.bm25,michworks michigan search work bike counti,0.1862
86,41,-1,orange county convention center,0.228
87,42,-1,the music man,0.0
88,43,-1,the secret garden,0.4045
89,43,wiki.topn3,secret garden novels frances hodgson burnett littlwomen thchristmas miraclof jonathan toomey secret garden,0.6788
90,43,wiki.topn3.replace,novels frances hodgson burnett littlwomen thchristmas miraclof jonathan toomey secret garden,0.5835
91,44,-1,map of the united states,0.0822
92,44,bt_bing_russian,Map of the United States of America,0.1058
93,45,-1,solar panels,0.278
94,45,relevancefeedback.topn10.qld,solar panels panel,0.2823
95,45,sensedisambiguation,solar panels panel,0.2823
96,46,-1,alexian brothers hospital,0.5105
97,47,-1,indexed annuity,0.3216
98,47,sensedisambiguation,indexed index annuity,0.3421
99,48,-1,wilson antenna,0.1098
100,48,relevancefeedback.topn10.qld,wilson antenna cb http,0.2021
101,48,conceptluster.topn5.3.bm25,wilson antenna antenna radio robert woodrow wilson bed toilet dusseldorf hote,0.1194
102,48,bt_nllb_tamil,The first is the Wilson antenna,0.1187
103,48,tagmee.topn3,wilson antenna Robert Woodrow Wilson Antenna radio,0.1165
104,48,conceptluster.topn5.3.qld,wilson antenna robert woodrow wilson antenna radio dusseldorf room apart,0.1152
105,49,-1,flame designs,0.2795
106,49,relevancefeedback.topn10.bm25,flame designs nebula game clipart,0.4265
107,5,-1,mitchell college,0.0167
108,50,-1,dog heat,0.0706
109,50,bt_nllb_french,heat from the dog,0.0756
110,6,-1,kcs,0.0
111,7,-1,air travel information,0.308
112,8,-1,appraisals,0.0147
113,8,conceptnet.topn3,appraisals establish a worth,0.0294
114,9,-1,used car parts,0.1166
115,9,docluster.topn10.3.qld,used car parts part figur us auto,0.1585
116,9,relevancefeedback.topn10.qld,used car parts part figur us auto,0.1585
117,9,conceptluster.topn5.3.qld,used car parts part,0.1521
118,9,termluster.topn5.3.qld,used car parts part,0.1521
119,9,bt_nllb_chinese_yue,With car parts,0.1391
120,9,bt_nllb_russian,parts for cars,0.1391
121,9,docluster.topn10.3.bm25,used car parts figur auto direct game object part string f you,0.1228
122,9,relevancefeedback.topn10.bm25,used car parts figur auto direct game object part string f you,0.1228
123,51,-1,horse hooves,0.3072
124,52,-1,avp,0.3249
125,53,-1,discovery channel store,0.1131
126,54,-1,president of the united states,0.1371
127,54,word2vec.topn3,president united states vice president unified sates states,0.2889
128,54,wiki.topn3.replace,presidency united states cabinet united states democratiparty vice presidents united states president united states,0.268
129,54,wiki.topn3,president united states presidency united states cabinet united states democratiparty vice presidents united states president united states,0.2153
130,54,relevancefeedback.topn10.qld,president of the united states state larg articl shall,0.2052
131,55,-1,iron,0.0623
132,55,wordnet.topn3,iron smoothing iron atomic number,0.1972
133,56,-1,uss yorktown charleston sc,0.0945
134,56,tagmee.topn3.replace,USS Yorktown CV Charleston South Carolina,0.1892
135,56,bertqe.topn10.qld,yorktown jcpenni yorktown yorktown theater,0.1879
136,56,bt_bing_chinese_simplified,USS Charleston Yorktown,0.1742
137,56,bt_bing_german,USS Yorktown Charleston United States of America,0.1567
138,56,tagmee.topn3,uss yorktown charleston sc USS Yorktown CV Charleston South Carolina,0.1482
139,56,conceptluster.topn5.3.bm25,uss yorktown charleston sc charleston south carolina uss yorktown cv univers wand us math hunt,0.1445
140,56,conceptluster.topn5.3.qld,uss yorktown charleston sc charleston south carolina uss yorktown cv depauw colleg mi,0.1179
141,56,relevancefeedback.topn10.bm25,uss yorktown charleston sc carolina program aircraft pleasant discharg museum,0.1062
142,56,docluster.topn10.3.bm25,uss yorktown charleston sc univers wand us math hunt we can annapoli danc data,0.0973
143,57,-1,ct jobs,0.2061
144,58,-1,penguins,0.2528
145,59,-1,how to build a fence,0.0471
146,59,conceptnet.topn3,build fence construct a board make gate get an sword post,0.0974
147,59,tagmee.topn3,build fence,0.0854
148,59,thesaurus.topn3,build fence,0.0854
149,59,thesaurus.topn3.replace,build fence,0.0854
150,59,wiki.topn3,build fence,0.0854
151,59,relevancefeedback.topn10.bm25,how to build a fence fenc shed you dog weapon,0.085
152,60,-1,bellevue,0.1587
153,61,-1,worm,0.0951
154,62,-1,texas border patrol,0.4564
155,62,wiki.topn3.replace,texas states confederate states america louisiana texas united states border patrol el paso intelligenccenter u s customs border protection united states border patrol,0.5071
156,62,wiki.topn3,texas border patrol texas states confederate states america louisiana texas united states border patrol el paso intelligenccenter u s customs border protection united states border patrol,0.5062
157,62,tagmee.topn3.replace,Texas United States Border Patrol,0.4681
158,62,tagmee.topn3,texas border patrol Texas United States Border Patrol,0.4603
159,62,conceptluster.topn5.3.qld,texas border patrol united states border patrol texas c,0.4602
160,62,conceptluster.topn5.3.bm25,texas border patrol united states border patrol texas c print dropbox read team,0.4595
161,63,-1,flushing,0.2288
162,63,tagmee.topn3,flushing Flushing Queens,0.3422
163,63,conceptluster.topn5.3.qld,flushing flushing queens c,0.332
164,63,conceptluster.topn5.3.bm25,flushing flushing queens c print dropbox read team,0.2939
165,63,tagmee.topn3.replace,Flushing Queens,0.2438
166,64,-1,moths,0.2244
167,65,-1,korean language,0.2702
168,65,glove.topn3,korean language korea word,0.463
169,65,wiki.topn3,korean language languages north korea languages korea buyeo languages korean language,0.3815
170,65,wiki.topn3.replace,languages north korea languages korea buyeo languages korean language,0.3728
171,65,relevancefeedback.topn10.qld,korean language languag word peopl talk said,0.299
172,65,stem.krovetz,korea language,0.2936
173,65,conceptluster.topn5.3.bm25,korean language korean language c print dropbox read team,0.2802
174,65,conceptluster.topn5.3.qld,korean language korean language c,0.2758
175,65,termluster.topn5.3.qld,korean language c,0.2753
176,66,-1,income tax return online,0.0237
177,66,termluster.topn5.3.bm25,income tax return online c print dropbox read team,0.0295
178,66,docluster.topn10.3.bm25,income tax return online c print dropbox read team set imag,0.0284
179,66,bt_nllb_chinese_yue,Tax returns online,0.0257
180,67,-1,vldl levels,0.2025
181,67,stem.trunc4,vldl leve,0.3005
182,67,bt_bing_swahili,VLDL standards,0.2312
183,67,wordnet.topn3,vldl levels very low density lipoprotein horizontal surface tear down,0.224
184,67,tagmee.topn3,vldl levels Very low density lipoprotein,0.2079
185,68,-1,pvc,0.1471
186,68,wordnet.topn3,pvc premature ventricular contraction polyvinyl chloride,0.2336
187,68,wordnet.topn3.replace,premature ventricular contraction polyvinyl chloride,0.2075
188,68,tagmee.topn3,pvc Polyvinyl chloride,0.1991
189,68,conceptluster.topn5.3.qld,pvc polyvinyl chloride c,0.1749
190,68,conceptluster.topn5.3.bm25,pvc polyvinyl chloride c print dropbox read team,0.1674
191,69,-1,sewing instructions,0.2965
192,70,-1,to be or not to be that is the question,0.0
193,71,-1,living in india,0.0
194,71,wiki.topn3,living india states territories established india hindustani speaking countries territories india,0.0389
195,71,wiki.topn3.replace,states territories established india hindustani speaking countries territories india,0.0361
196,71,word2vec.topn3,living india non living pakistan indian nepal,0.0356
197,71,wordnet.topn3,living india populate dwell experience Republic of India Bharat,0.027
198,71,wordnet.topn3.replace,populate dwell experience Republic of India Bharat,0.0256
199,71,conceptnet.topn3,living india home room house a temple a country in Asia a very populous country,0.0154
200,71,word2vec.topn3.replace,non living pakistan indian nepal,0.0154
201,71,relevancefeedback.topn10.qld,living in india object live exam hplc bangalor tv,0.0135
202,71,glove.topn3,living india indian pakistan,0.0107
203,71,glove.topn3.replace,living indian pakistan,0.0087
204,71,tagmee.topn3,living india India,0.0069
205,71,bt_nllb_chinese_yue,I live in India,0.0059
206,71,bt_nllb_korean,I live in India,0.0059
207,71,conceptluster.topn5.3.bm25,living india india energi acceler object,0.0054
208,72,-1,the sun,0.0
209,72,sensedisambiguation,the sun sunlight,0.02
210,72,glove.topn3,sun bright sky,0.0177
211,72,word2vec.topn3,sun sunlight sunshine sun,0.0113
212,72,word2vec.topn3.replace,sunlight sunshine sun,0.0052
213,73,-1,neil young,0.2861
214,73,conceptluster.topn5.3.qld,neil young neil young air,0.2923
215,74,-1,kiwi,0.0177
216,74,word2vec.topn3,kiwi kiwifruit,0.182
217,74,conceptnet.topn3,kiwi edible fruit,0.0937
218,74,word2vec.topn3.replace,kiwifruit,0.0778
219,74,wordnet.topn3,kiwi apteryx Chinese gooseberry Actinidia deliciosa,0.0631
220,74,wordnet.topn3.replace,apteryx Chinese gooseberry Actinidia deliciosa,0.0584
221,75,-1,tornadoes,0.3563
222,76,-1,raised gardens,0.2611
223,76,bt_nllb_french,and gardens raised high,0.2636
224,77,-1,bobcat,0.1386
225,78,-1,dieting,0.0082
226,78,wiki.topn3,dieting food faddism junk food macrobiotic diet dieting,0.0945
227,78,wiki.topn3.replace,food faddism junk food macrobiotic diet dieting,0.0908
228,78,conceptluster.topn5.3.bm25,dieting dieting energi acceler object,0.0223
229,78,conceptluster.topn5.3.qld,dieting dieting air,0.0168
230,78,termluster.topn5.3.qld,dieting air,0.0088
231,79,-1,voyager,0.0853
232,79,wiki.topn3,voyager missions uranus missions neptune missions saturn voyager program,0.4727
233,79,wiki.topn3.replace,missions uranus missions neptune missions saturn voyager program,0.3996
234,79,conceptluster.topn5.3.bm25,voyager voyager program energi acceler object,0.2899
235,79,tagmee.topn3,voyager Voyager program,0.2229
236,79,tagmee.topn3.replace,Voyager program,0.175
237,79,conceptluster.topn5.3.qld,voyager voyager program air,0.0947
238,79,bertqe.topn10.qld,free encyclopedia voyag from,0.0864
239,80,-1,keyboard reviews,0.2048
240,81,-1,afghanistan,0.1437
241,81,bt_nllb_chinese_yue,Afghanistan is a country,0.2669
242,81,anchor.topn3,afghanistan junbish عالی present,0.182
243,81,wordnet.topn3,afghanistan Islamic State of Afghanistan,0.1686
244,82,-1,joints,0.0283
245,82,glove.topn3,joints tendons aching,0.0363
246,83,-1,memory,0.0
247,83,glove.topn3,memory remembering,0.1567
248,83,conceptnet.topn3,memory remembering something brain,0.0751
249,83,conceptnet.topn3.replace,remembering something brain,0.0388
250,83,word2vec.topn3,memory recollection,0.0193
251,84,-1,continental plates,0.4898
252,85,-1,milwaukee journal sentinel,0.1334
253,85,conceptluster.topn5.3.qld,milwaukee journal sentinel milwaukee journal sentinel perform apprais art how,0.1405
254,85,conceptluster.topn5.3.bm25,milwaukee journal sentinel milwaukee journal sentinel art system apprais f,0.1352
255,86,-1,bart sf,0.58
256,87,-1,who invented music,0.0262
257,87,tagmee.topn3,invented music The Who The Music,0.2159
258,87,thesaurus.topn3,invented music,0.195
259,87,thesaurus.topn3.replace,invented music,0.195
260,87,wiki.topn3,invented music throlling stones fleetwood mac led zeppelin weakness nonof business good good people makit last music,0.1436
261,87,conceptnet.topn3.replace,invented dance record rock,0.111
262,87,conceptnet.topn3,invented music dance record rock,0.11
263,87,conceptluster.topn5.3.qld,invented music music perform apprais art how,0.0726
264,87,bt_nllb_chinese_yue,The people who invented music,0.0683
265,87,conceptluster.topn5.3.bm25,invented music music art system apprais f,0.0549
266,87,bt_bing_persian,The One Who Invented Music,0.045
267,88,-1,forearm pain,0.2156
268,89,-1,ocd,0.2316
269,89,wiki.topn3,ocd behavioral addiction substancusdisorder social anxiety disorder obsessive compulsive disorder,0.3994
270,89,conceptluster.topn5.3.qld,ocd obsessive compulsive disorder perform apprais art how,0.3949
271,89,conceptluster.topn5.3.bm25,ocd obsessive compulsive disorder art system apprais f,0.3271
272,89,tagmee.topn3,ocd Obsessive compulsive disorder,0.3219
273,89,glove.topn3,ocd obsessive compulsive adhd,0.2901
274,89,wiki.topn3.replace,behavioral addiction substancusdisorder social anxiety disorder obsessive compulsive disorder,0.2574
275,90,-1,mgb,0.2852
276,90,relevancefeedback.topn10.bm25,mgb part busi group regist british mine metro,0.3263
277,91,-1,er tv show,0.1105
278,91,tagmee.topn3,er tv show ER TV series ER TV series Television program,0.2112
279,91,conceptluster.topn5.3.qld,er tv show television program er tv series part car,0.1928
280,91,conceptluster.topn5.3.bm25,er tv show er tv series television program figur auto direct game object,0.1844
281,91,tagmee.topn3.replace,ER TV series ER TV series Television program,0.1789
282,92,-1,the wall,0.0
283,92,word2vec.topn3,wall wall brick,0.0179
284,93,-1,raffles,0.157
285,94,-1,titan,0.0466
286,96,-1,rice,0.2104
287,97,-1,south africa,0.0358
288,97,wiki.topn3,south africa afrikaans speaking countries territories south africa bantu countries territories south africa,0.2672
289,97,wiki.topn3.replace,afrikaans speaking countries territories south africa bantu countries territories south africa,0.2289
290,97,conceptnet.topn3,south africa in the south a continent a village an elephant,0.0391
291,97,wordnet.topn3,south africa Dixie in the south,0.0371
292,98,-1,sat,0.1274
293,99,-1,satellite,0.0
294,99,wordnet.topn3,satellite artificial satellite planet,0.1285
295,99,wordnet.topn3.replace,artificial satellite planet,0.1241
296,99,bertqe.topn10.qld,technolog space satellit amateur observ,0.1203
297,99,glove.topn3,satellite launch,0.0993
298,99,relevancefeedback.topn10.bm25,satellite satellit semant studi motion glonass,0.0263
299,99,glove.topn3.replace,launch,0.0076
300,101,-1,ritz carlton lake las vegas,0.2198
301,101,anchor.topn3,ritz carlton lake las vegas iż żgħira calender van gunnison kalausa halawet spreyton yanama yungay lake landslid,0.2324
302,101,bt_nllb_chinese_yue,The Ritz Carlton Lake in Las Vegas is a great place to visit,0.2225
303,102,-1,fickle creek farm,0.023
304,103,-1,madam cj walker,0.1324
305,103,bt_bing_russian,Madame C J Walker,0.4216
306,103,tagmee.topn3.replace,Madam C J Walker,0.4216
307,103,conceptluster.topn5.3.bm25,madam cj walker madam c j walker death cellulos carbon restringido video,0.2765
308,103,bt_nllb_russian,Madam K W Walker please,0.2621
309,103,conceptluster.topn5.3.qld,madam cj walker madam c j walker git object,0.2613
310,103,conceptnet.topn3.replace,madam j chief justice walker,0.2557
311,103,tagmee.topn3,madam cj walker Madam C J Walker,0.2496
312,103,wiki.topn3,madam cj walker bondagand freedom negro academy legal rights association madam c j walker,0.1835
313,103,docluster.topn10.3.bm25,madam cj walker death cellulos carbon restringido video life trivia obama organ,0.1642
314,103,wiki.topn3.replace,bondagand freedom negro academy legal rights association madam c j walker,0.1532
315,103,termluster.topn5.3.bm25,madam cj walker death cellulos carbon restringido video,0.1485
316,103,stem.paicehusk,madam cj walk,0.1406
317,103,stem.trunc5,madam cj walke,0.1406
318,103,conceptnet.topn3,madam cj walker j chief justice,0.1342
319,104,-1,indiana child support,0.1265
320,104,relevancefeedback.topn10.qld,indiana child support percent,0.2993
321,104,wiki.topn3,indiana child support indiana ohio cities indiana indiana noncustodial parent geduldig v aiello child abusprevention treatment act child support united states,0.1961
322,104,conceptnet.topn3,indiana child support daughter toy column help a column,0.1723
323,104,bt_nllb_german,Child support from Indiana,0.1414
324,105,-1,sonoma county medical services,0.2132
325,105,conceptluster.topn5.3.bm25,sonoma county medical services sonoma county california health care death cellulos carbon restringido video,0.2343
326,105,bt_bing_chinese_simplified,Sonoma County Health Services,0.2285
327,105,bt_bing_korean,Sonoma County Health Services,0.2285
328,105,bt_bing_russian,Sonoma County Health Services,0.2285
329,105,bt_nllb_chinese_yue,Health services in Sonoma County,0.2285
330,105,bt_nllb_korean,Sonoma County Health Services,0.2285
331,105,tagmee.topn3,sonoma county medical services Sonoma County California Health care Health care,0.2196
332,106,-1,universal animal cuts reviews,0.0424
333,107,-1,cass county missouri,0.0558
334,107,docluster.topn10.3.qld,cass county missouri git object trivia,0.2068
335,107,docluster.topn10.3.bm25,cass county missouri death cellulos carbon restringido video life trivia obama organ,0.1349
336,108,-1,ralph owen brewster,0.6822
337,108,bertqe.topn10.qld,from senat ralph owen brewster,0.7026
338,109,-1,mayo clinic jacksonville fl,0.0313
339,109,conceptnet.topn3,mayo clinic jacksonville fl mayonnaise yukon territory eye clinic hospital Florida,0.0375
340,109,tagmee.topn3,mayo clinic jacksonville fl Mayo Clinic Jacksonville Florida,0.0344
341,109,conceptluster.topn5.3.qld,mayo clinic jacksonville fl mayo clinic jacksonville florida git object,0.0342
342,109,conceptluster.topn5.3.bm25,mayo clinic jacksonville fl mayo clinic jacksonville florida death cellulos carbon restringido video,0.0341
343,109,bt_bing_arabic,Mayo Clinic Jacksonville Florida,0.0324
344,109,bt_bing_chinese_simplified,Mayo Clinic in Jacksonville Florida,0.0324
345,109,bt_bing_french,Mayo Clinic Jacksonville Florida,0.0324
346,109,bt_nllb_arabic,The Mayo Jacksonville clinic in Florida,0.0324
347,109,bt_nllb_french,The Mayo Clinic in Jacksonville Florida,0.0324
348,109,tagmee.topn3.replace,Mayo Clinic Jacksonville Florida,0.0324
349,110,-1,map of brazil,0.1879
350,111,-1,lymphoma in dogs,0.3722
351,111,tagmee.topn3,lymphoma dogs Lymphoma in animals,0.3925
352,111,conceptluster.topn5.3.qld,lymphoma dogs lymphoma animals git object,0.3885
353,112,-1,kenmore gas water heater,0.0
354,113,-1,hp mini 2140,0.0
355,113,rm3.topn10.10.0.5.bm25,hp mini 2140,0.0515
356,113,rm3.topn10.10.0.5.qld,hp mini 2140,0.0515
357,114,-1,adobe indian houses,0.1213
358,115,-1,pacific northwest laboratory,0.1505
359,115,bt_nllb_arabic,Pacific Northwest lab,0.2385
360,115,bt_nllb_persian,Pacific Northwest lab,0.2385
361,115,wordnet.topn3,pacific northwest laboratory peaceable Pacific Ocean northwestward science lab lab,0.2385
362,116,-1,california franchise tax board,0.1688
363,116,conceptluster.topn5.3.qld,california franchise tax board california franchise tax board git object,0.1689
364,117,-1,dangers of asbestos,0.1322
365,117,tagmee.topn3,dangers asbestos Risk Asbestos,0.1609
366,117,word2vec.topn3,dangers asbestos perils hazards asbestos containing asbestos related,0.1573
367,117,conceptluster.topn5.3.qld,dangers asbestos risk asbestos git object,0.1542
368,117,relevancefeedback.topn10.qld,dangers of asbestos asbesto cancer,0.15
369,117,sensedisambiguation,dangers risk of asbestos,0.1403
370,117,conceptluster.topn5.3.bm25,dangers asbestos asbestos risk death cellulos carbon restringido video,0.1376
371,117,relevancefeedback.topn10.bm25,dangers of asbestos asbesto issu hydrogen cancer blog,0.1329
372,118,-1,poem in your pocket day,0.295
373,119,-1,interview thank you,0.2578
374,120,-1,tv on computer,0.1141
375,120,bt_bing_korean,TV on your computer,0.2165
376,120,bt_bing_russian,TV on your computer,0.2165
377,120,tagmee.topn3,tv computer Television Computer,0.1381
378,120,glove.topn3,tv computer television broadcast software,0.1237
379,121,-1,sit and reach test,0.1652
380,122,-1,culpeper national cemetery,0.1004
381,122,termluster.topn5.3.bm25,culpeper national cemetery death cellulos carbon restringido video,0.2002
382,122,docluster.topn10.3.bm25,culpeper national cemetery death cellulos carbon restringido video life trivia obama organ,0.1997
383,122,stem.paicehusk,culpep nat cemetery,0.1056
384,122,relevancefeedback.topn10.bm25,culpeper national cemetery culpep counti cemeteri tour stop va,0.1013
385,123,-1,von willebrand disease,0.4183
386,123,bt_nllb_chinese_yue,Von Willebrand s disease is the most common,0.4295
387,123,conceptluster.topn5.3.bm25,von willebrand disease von willebrand disease death cellulos carbon restringido video,0.424
388,123,wordnet.topn3,von willebrand disease E A von Willebrand Erik von Willebrand,0.4236
389,123,wordnet.topn3.replace,von E A von Willebrand Erik von Willebrand disease,0.42
390,123,conceptluster.topn5.3.qld,von willebrand disease von willebrand disease git object,0.4189
391,124,-1,bowflex power pro,0.1264
392,124,tagmee.topn3,bowflex power pro Bowflex,0.1651
393,124,conceptluster.topn5.3.qld,bowflex power pro bowflex git object,0.1625
394,124,bt_bing_persian,Bowflex Power Professional,0.1617
395,124,sensedisambiguation.replace,bowflex world power professional,0.1585
396,124,wiki.topn3,bowflex power pro activity tracker shapeways channel stuffing bowflex,0.1499
